"","date","longitude","latitude","longitudeError","latitudeError","behav","instrument_name"
"16105",2011-10-23,229.235255900996,39.0830798851491,2.061723515,2.95549892,0.465435911588106,"172419_2011_1190241"
"17105",2011-10-24,228.959914848713,38.8353611358636,1.680241845,2.658687705,0.487681620796169,"172419_2011_1190241"
"18104",2011-10-25,228.730307865566,38.6193951193866,1.82859310000001,2.57664763,0.51936421662436,"172419_2011_1190241"
"19104",2011-10-26,228.572410309305,38.4553166396551,1.761505245,2.537586105,0.554616774138309,"172419_2011_1190241"
"20104",2011-10-27,228.46140706478,38.3316789119633,1.74657293999999,2.352591325,0.584484557593608,"172419_2011_1190241"
"21108",2011-10-28,228.354649549701,38.2397189554699,1.76785873999999,2.219954655,0.603625298201879,"172419_2011_1190241"
"22106",2011-10-29,228.250593632658,38.1765906017012,1.67713822499999,1.91990258,0.609662068436466,"172419_2011_1190241"
"23104",2011-10-30,228.13190344464,38.1290090178339,1.804818285,2.11736733,0.605248235941697,"172419_2011_1190241"
"24104",2011-10-31,228.00444566032,38.0872035961643,1.82166339000001,1.794345525,0.591353733064395,"172419_2011_1190241"
"25104",2011-11-01,227.84287492837,38.028767298909,1.90128102,1.760677405,0.570301023235436,"172419_2011_1190241"
"26104",2011-11-02,227.669676798389,37.9709338471392,1.88559019499999,1.572596245,0.53907075068582,"172419_2011_1190241"
"27104",2011-11-03,227.389029637193,37.908563473427,0.0513913150000036,2.774687915,0.503054624057324,"172419_2011_1190241"
"28103",2011-11-04,227.058865534458,37.8221421033451,2.65985514499999,2.3301106,0.468540926200284,"172419_2011_1190241"
"29100",2011-11-05,226.650661323323,37.7456682543792,2.70497996500001,3.02089598,0.436719814703502,"172419_2011_1190241"
"3070",2011-11-06,226.18811530037,37.6528352263681,2.78427708,3.13323497,0.410625922504693,"172419_2011_1190241"
"31100",2011-11-07,225.679396333352,37.4912389081256,3.30198351,3.118275555,0.39531064057482,"172419_2011_1190241"
"3270",2011-11-08,225.218972402613,37.3231232275287,3.42025495,3.388031975,0.385992912940911,"172419_2011_1190241"
"3350",2011-11-09,224.763376740781,37.1041328559042,3.2706541,3.38976623,0.372585407500457,"172419_2011_1190241"
"3450",2011-11-10,224.272142771911,36.8272550530928,2.80609944,3.37306419,0.356707155616862,"172419_2011_1190241"
"3550",2011-11-11,223.705436688592,36.5459055319086,2.77363377499999,3.300279695,0.34166706613513,"172419_2011_1190241"
"3640",2011-11-12,223.057047120473,36.2862833510606,3.388608675,3.555687705,0.330194376899842,"172419_2011_1190241"
"3740",2011-11-13,222.384116893903,36.04951239705,3.66105980500001,3.327004315,0.324460955198901,"172419_2011_1190241"
"3838",2011-11-14,221.660789409604,35.8309115311082,3.55433135499999,3.536392565,0.334123084506224,"172419_2011_1190241"
